X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
47.75,1
47.76,2
47.77,3
47.78,4
47.79,5
47.8,6
47.81,7
47.82,8
47.83,9
47.84,10
47.85,11
47.86,12
47.87,13
47.88,14
47.89,15
47.9,16
47.91,17
47.92,18
47.93,19
47.94,20
47.95,21
47.96,22
47.97,23
47.98,24
47.99,25
48,26
48.01,27
48.02,28
48.03,29
48.04,30
48.05,31
48.06,32
48.07,33
48.08,34
48.09,35
48.1,36
48.11,37
48.12,38
48.13,39
48.14,40
48.15,41
48.16,42
48.17,43
48.18,44
48.19,45
48.2,46
48.21,47
48.22,48
48.23,49
48.24,50
48.25,51
48.26,52
48.27,53
48.28,54
48.29,55
48.3,56
48.31,57
48.32,58
48.33,59
48.34,60
48.35,61
48.36,62
48.37,63
48.38,64
48.39,65
48.4,66
48.41,67
48.42,68
48.43,69
48.44,70
48.45,71
48.46,72
48.47,73
48.48,74
48.49,75
48.5,76
48.51,77
48.52,78
48.53,79
48.54,80
48.55,81
48.56,82
48.57,83
48.58,84
48.59,85
48.6,86
48.61,87
48.62,88
48.63,89
48.64,90
48.65,91
48.66,92
48.67,93
48.68,94
48.69,95
48.7,96
48.71,97
48.72,98
48.73,99
48.74,100
48.75,101
48.76,102
48.77,103
48.78,104
48.79,105
48.8,106
48.81,107
48.82,108
48.83,109
48.84,110
48.85,111
48.86,112
48.87,113
48.88,114
48.89,115
48.9,116
48.91,117
48.92,118
48.93,119
48.94,120
48.95,121
48.96,122
48.97,123
48.98,124
48.99,125
49,126
49.01,127
49.02,128
49.03,129
49.04,130
49.05,131
49.06,132
49.07,133
49.08,134
49.09,135
49.1,136
49.11,137
49.12,138
49.13,139
49.14,140
49.15,141
49.16,142
49.17,143
49.18,144
49.19,145
49.2,146
49.21,147
49.22,148
49.23,149
49.24,150
49.25,151
49.26,152
49.27,153
49.28,154
49.29,155
49.3,156
49.31,157
49.32,158
49.33,159
49.34,160
49.35,161
49.36,162
49.37,163
49.38,164
49.39,165
49.4,166
49.41,167
49.42,168
49.43,169
49.44,170
49.45,171
49.46,172
49.47,173
49.48,174
49.49,175
49.5,176
49.51,177
49.52,178
49.53,179
49.54,180
49.55,181
49.56,182
49.57,183
49.58,184
49.59,185
49.6,186
49.61,187
49.62,188
49.63,189
49.64,190
49.65,191
49.66,192
49.67,193
49.68,194
49.69,195
49.7,196
49.71,197
49.72,198
49.73,199
49.74,200
49.75,201
49.76,202
49.77,203
49.78,204
49.79,205
49.8,206
49.81,207
49.82,208
49.83,209
49.84,210
49.85,211
49.86,212
49.87,213
49.88,214
49.89,215
49.9,216
49.91,217
49.92,218
49.93,219
49.94,220
49.95,221
49.96,222
49.97,223
49.98,224
49.99,225
50,226
50.01,227
50.02,228
50.03,229
50.04,230
50.05,231
50.06,232
50.07,233
50.08,234
50.09,235
50.1,236
50.11,237
50.12,238
50.13,239
50.14,240
50.15,241
50.16,242
50.17,243
50.18,244
50.19,245
50.2,246
50.21,247
50.22,248
50.23,249
50.24,250
50.25,251
50.26,252
50.27,253
50.28,254
50.29,255
50.3,256
50.31,257
50.32,258
50.33,259
50.34,260
50.35,261
50.36,262
50.37,263
50.38,264
50.39,265
50.4,266
50.41,267
50.42,268
50.43,269
50.44,270
50.45,271
50.46,272
50.47,273
50.48,274
50.49,275
50.5,276
50.51,277
50.52,278
50.53,279
50.54,280
50.55,281
50.56,282
50.57,283
50.58,284
50.59,285
50.6,286
50.61,287
50.62,288
50.63,289
50.64,290
50.65,291
50.66,292
50.67,293
50.68,294
50.69,295
50.7,296
50.71,297
50.72,298
50.73,299
50.74,300
50.75,301
50.76,302
50.77,303
50.78,304
50.79,305
50.8,306
50.81,307
50.82,308
50.83,309
50.84,310
50.85,311
50.86,312
50.87,313
50.88,314
50.89,315
50.9,316
50.91,317
50.92,318
50.93,319
50.94,320
50.95,321
50.96,322
50.97,323
50.98,324
50.99,325
51,326
51.01,327
51.02,328
