X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
61.370784348237,1
100.707862229802,2
105.977151132726,3
106.477151132726,4
106.977151132726,5
107.477151132726,6
107.913322967304,7
165.00295100688,8
230.366784715075,9
330.182156894479,10
