X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
45.25,1
45.26,2
45.27,3
45.28,4
45.29,5
45.3,6
45.31,7
45.32,8
45.33,9
45.34,10
45.35,11
45.36,12
45.37,13
45.38,14
45.39,15
45.4,16
45.41,17
45.42,18
45.43,19
45.44,20
45.45,21
45.46,22
45.47,23
45.48,24
45.49,25
45.5,26
45.51,27
45.52,28
45.53,29
45.54,30
45.55,31
45.56,32
45.57,33
45.58,34
45.59,35
45.6,36
45.61,37
45.62,38
45.63,39
45.64,40
45.65,41
45.66,42
45.67,43
45.68,44
45.69,45
45.7,46
45.71,47
45.72,48
45.73,49
45.74,50
45.75,51
45.76,52
45.77,53
45.78,54
45.79,55
45.8,56
45.81,57
45.82,58
45.83,59
45.84,60
45.85,61
45.86,62
45.87,63
45.88,64
45.89,65
45.9,66
45.91,67
45.92,68
45.93,69
45.94,70
45.95,71
45.96,72
45.97,73
45.98,74
45.99,75
46,76
46.01,77
46.02,78
46.03,79
46.04,80
46.05,81
46.06,82
46.07,83
46.08,84
46.09,85
46.1,86
46.11,87
46.12,88
46.13,89
46.14,90
46.15,91
46.16,92
46.17,93
46.18,94
46.19,95
46.2,96
46.21,97
46.22,98
46.23,99
46.24,100
46.25,101
46.26,102
46.27,103
46.28,104
46.29,105
46.3,106
46.31,107
46.32,108
46.33,109
46.34,110
46.35,111
46.36,112
46.37,113
46.38,114
46.39,115
46.4,116
46.41,117
46.42,118
46.43,119
46.44,120
46.45,121
46.46,122
46.47,123
46.48,124
46.49,125
46.5,126
46.51,127
46.52,128
46.53,129
46.54,130
46.55,131
46.56,132
46.57,133
46.58,134
46.59,135
46.6,136
46.61,137
46.62,138
46.63,139
46.64,140
46.65,141
46.66,142
46.67,143
46.68,144
46.69,145
46.7,146
46.71,147
46.72,148
46.73,149
46.74,150
46.75,151
46.76,152
46.77,153
46.78,154
46.79,155
46.8,156
46.81,157
46.82,158
46.83,159
46.84,160
46.85,161
46.86,162
46.87,163
46.88,164
46.89,165
46.9,166
46.91,167
46.92,168
46.93,169
46.94,170
46.95,171
46.96,172
46.97,173
46.98,174
46.99,175
47,176
47.01,177
47.02,178
47.03,179
47.04,180
47.05,181
47.06,182
47.07,183
47.08,184
47.09,185
47.1,186
47.11,187
47.12,188
47.13,189
47.14,190
47.15,191
47.16,192
47.17,193
47.18,194
47.19,195
47.2,196
47.21,197
47.22,198
47.23,199
47.24,200
47.25,201
47.26,202
47.27,203
47.28,204
47.29,205
47.3,206
47.31,207
47.32,208
47.33,209
47.34,210
47.35,211
47.36,212
47.37,213
47.38,214
47.39,215
47.4,216
47.41,217
47.42,218
47.43,219
47.44,220
47.45,221
47.46,222
47.47,223
47.48,224
47.49,225
47.5,226
47.51,227
47.52,228
47.53,229
47.54,230
47.55,231
47.56,232
47.57,233
47.58,234
47.59,235
47.6,236
47.61,237
47.62,238
47.63,239
47.64,240
47.65,241
47.66,242
47.67,243
47.68,244
47.69,245
47.7,246
47.71,247
47.72,248
47.73,249
47.74,250
47.75,251
47.76,252
47.77,253
47.78,254
47.79,255
47.8,256
47.81,257
47.82,258
47.83,259
47.84,260
47.85,261
47.86,262
47.87,263
47.88,264
47.89,265
47.9,266
47.91,267
47.92,268
47.93,269
47.94,270
47.95,271
47.96,272
47.97,273
47.98,274
47.99,275
48,276
48.01,277
48.02,278
48.03,279
48.04,280
48.05,281
48.06,282
48.07,283
48.08,284
48.09,285
48.1,286
48.11,287
48.12,288
48.13,289
48.14,290
48.15,291
48.16,292
48.17,293
48.18,294
48.19,295
48.2,296
48.21,297
48.22,298
48.23,299
48.24,300
48.25,301
48.26,302
48.27,303
48.28,304
48.29,305
48.3,306
48.31,307
48.32,308
48.33,309
48.34,310
48.35,311
48.36,312
48.37,313
48.38,314
48.39,315
48.4,316
48.41,317
48.42,318
48.43,319
48.44,320
48.45,321
48.46,322
48.47,323
48.48,324
48.49,325
48.5,326
48.51,327
48.52,328
48.53,329
48.54,330
48.55,331
48.56,332
48.57,333
48.58,334
48.59,335
48.6,336
48.61,337
48.62,338
48.63,339
48.64,340
48.65,341
48.66,342
48.67,343
48.68,344
48.69,345
48.7,346
48.71,347
48.72,348
48.73,349
48.74,350
48.75,351
48.76,352
48.77,353
48.78,354
48.79,355
48.8,356
48.81,357
48.82,358
48.83,359
48.84,360
48.85,361
48.86,362
48.87,363
48.88,364
48.89,365
48.9,366
48.91,367
48.92,368
48.93,369
48.94,370
48.95,371
48.96,372
48.97,373
48.98,374
48.99,375
49,376
49.01,377
49.02,378
49.03,379
49.04,380
49.05,381
49.06,382
49.07,383
49.08,384
49.09,385
49.1,386
49.11,387
49.12,388
49.13,389
49.14,390
49.15,391
49.16,392
49.17,393
49.18,394
49.19,395
49.2,396
49.21,397
49.22,398
49.23,399
49.24,400
49.25,401
49.26,402
49.27,403
49.28,404
49.29,405
49.3,406
49.31,407
49.32,408
49.33,409
49.34,410
49.35,411
49.36,412
49.37,413
49.38,414
49.39,415
49.4,416
49.41,417
49.42,418
49.43,419
49.44,420
49.45,421
49.46,422
49.47,423
49.48,424
49.49,425
49.5,426
49.51,427
49.52,428
49.53,429
49.54,430
49.55,431
49.56,432
49.57,433
49.58,434
49.59,435
49.6,436
49.61,437
49.62,438
49.63,439
49.64,440
49.65,441
49.66,442
49.67,443
49.68,444
49.69,445
49.7,446
49.71,447
49.72,448
49.73,449
49.74,450
49.75,451
49.76,452
49.77,453
49.78,454
49.79,455
49.8,456
49.81,457
49.82,458
49.83,459
49.84,460
49.85,461
49.86,462
49.87,463
49.88,464
49.89,465
49.9,466
49.91,467
49.92,468
49.93,469
49.94,470
49.95,471
49.96,472
49.97,473
49.98,474
49.99,475
50,476
50.01,477
50.02,478
50.03,479
50.04,480
50.05,481
50.06,482
50.07,483
50.08,484
50.09,485
50.1,486
50.11,487
50.12,488
50.13,489
50.14,490
50.15,491
50.16,492
50.17,493
50.18,494
50.19,495
50.2,496
50.21,497
50.22,498
50.23,499
50.24,500
50.25,501
50.26,502
50.27,503
50.28,504
50.29,505
50.3,506
50.31,507
50.32,508
50.33,509
50.34,510
50.35,511
50.36,512
50.37,513
50.38,514
50.39,515
50.4,516
50.41,517
50.42,518
50.43,519
50.44,520
50.45,521
50.46,522
50.47,523
50.48,524
50.49,525
50.5,526
50.51,527
50.52,528
50.53,529
50.54,530
50.55,531
50.56,532
50.57,533
50.58,534
50.59,535
50.6,536
50.61,537
50.62,538
50.63,539
50.64,540
50.65,541
50.66,542
50.67,543
50.68,544
50.69,545
50.7,546
50.71,547
50.72,548
50.73,549
50.74,550
50.75,551
50.76,552
50.77,553
50.78,554
50.79,555
50.8,556
50.81,557
50.82,558
50.83,559
50.84,560
50.85,561
50.86,562
50.87,563
50.88,564
50.89,565
50.9,566
50.91,567
50.92,568
50.93,569
50.94,570
50.95,571
50.96,572
50.97,573
50.98,574
50.99,575
51,576
51.01,577
51.02,578
51.03,579
51.04,580
51.05,581
51.06,582
51.07,583
51.08,584
51.09,585
51.1,586
51.11,587
51.12,588
51.13,589
51.14,590
51.15,591
51.16,592
51.17,593
51.18,594
51.19,595
51.2,596
51.21,597
51.22,598
51.23,599
51.24,600
51.25,601
51.26,602
51.27,603
51.28,604
51.29,605
51.3,606
51.31,607
51.32,608
51.33,609
51.34,610
51.35,611
51.36,612
51.37,613
51.38,614
51.39,615
51.4,616
51.41,617
51.42,618
51.43,619
51.44,620
51.45,621
51.46,622
51.47,623
51.48,624
51.49,625
51.5,626
51.51,627
51.52,628
51.53,629
51.54,630
51.55,631
51.56,632
51.57,633
51.58,634
51.59,635
51.6,636
51.61,637
51.62,638
51.63,639
51.64,640
51.65,641
51.66,642
51.67,643
51.68,644
51.69,645
51.7,646
51.71,647
51.72,648
51.73,649
51.74,650
51.75,651
51.76,652
51.77,653
51.78,654
51.79,655
51.8,656
51.81,657
51.82,658
51.83,659
51.84,660
51.85,661
51.86,662
51.87,663
51.88,664
51.89,665
51.9,666
51.91,667
51.92,668
51.93,669
51.94,670
51.95,671
51.96,672
51.97,673
51.98,674
51.99,675
52,676
52.01,677
52.02,678
52.03,679
52.04,680
52.05,681
52.06,682
52.07,683
52.08,684
52.09,685
52.1,686
52.11,687
52.12,688
52.13,689
52.14,690
52.15,691
52.16,692
52.17,693
52.18,694
52.19,695
52.2,696
52.21,697
52.22,698
52.23,699
52.24,700
52.25,701
52.26,702
52.27,703
52.28,704
52.29,705
52.3,706
52.31,707
52.32,708
52.33,709
52.34,710
52.35,711
52.36,712
52.37,713
52.38,714
52.39,715
52.4,716
52.41,717
52.42,718
52.43,719
52.44,720
52.45,721
52.46,722
52.47,723
52.48,724
52.49,725
52.5,726
52.51,727
52.52,728
52.53,729
52.54,730
52.55,731
52.56,732
52.57,733
52.58,734
52.59,735
52.6,736
52.61,737
52.62,738
52.63,739
52.64,740
52.65,741
52.66,742
52.67,743
52.68,744
52.69,745
52.7,746
