X,frankfurt_urban.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254760204374,0.11476
30.255329889774,0.10533
30.255935575174,0.0959356
30.259171980264,0.089172
30.269936980264,0.089937
30.279171980264,0.089172
30.289171993978,0.089172
30.300284007719,0.090284
30.30975547537,0.0897555
30.319762007719,0.089762
30.329172007719,0.089172
30.339172007719,0.089172
30.349172007719,0.089172
30.359601094423,0.0896011
30.369172007719,0.089172
30.379468793537,0.0894688
30.391171606442,0.0911716
30.39925760327,0.0892576
30.409480149403,0.0894801
30.419172035244,0.089172
30.429172035244,0.089172
30.439172035244,0.089172
30.449172035244,0.089172
30.459444149403,0.0894441
30.469172035244,0.089172
30.479172035244,0.089172
30.489172049028,0.089172
30.499172049028,0.089172
30.510225062838,0.0902251
30.519172062838,0.0891721
30.529172062838,0.0891721
30.539172062838,0.0891721
30.55207666163,0.0920767
30.559721062838,0.0897211
30.569172062838,0.0891721
30.579172062838,0.0891721
30.589172076648,0.0891721
30.599691245926,0.0896912
30.609172090487,0.0891721
30.619172090487,0.0891721
30.629172090487,0.0891721
30.639172090487,0.0891721
30.649876064355,0.0898761
30.659172090487,0.0891721
30.669172090487,0.0891721
30.679172090487,0.0891721
30.689172104326,0.0891721
30.699172104326,0.0891721
30.709172118192,0.0891721
30.719172118192,0.0891721
30.729172118192,0.0891721
30.739333288987,0.0893333
30.749172118192,0.0891721
30.759908681656,0.0899087
30.77002889356,0.0900289
30.779701519346,0.0897015
30.789172132058,0.0891721
30.799172132058,0.0891721
30.809172145954,0.0891721
30.819919145954,0.0899191
30.829172145954,0.0891721
30.840068145954,0.0900681
30.85820393405,0.0982039
30.85949875753,0.0894988
30.869172145954,0.0891721
30.880225145954,0.0902251
30.88917215985,0.0891722
30.89917215985,0.0891722
30.909565426157,0.0895654
30.919172173763,0.0891722
30.931269772658,0.0912698
30.939892173763,0.0898922
30.949172173763,0.0891722
30.959172173763,0.0891722
30.969862426157,0.0898624
30.980243173763,0.0902432
30.989172187676,0.0891722
31.000248201634,0.0902482
31.009888201634,0.0898882
31.019486201634,0.0894862
31.029547481837,0.0895475
31.039172201634,0.0891722
31.049172201634,0.0891722
31.059328734231,0.0893287
31.069853481837,0.0898535
31.079172201634,0.0891722
31.090911523666,0.0909115
31.100218537657,0.0902185
31.109172229583,0.0891722
31.119172229583,0.0891722
31.129172229583,0.0891722
31.139172229583,0.0891722
31.149172229583,0.0891722
31.15932881786,0.0893288
31.171806828556,0.0918068
31.179172229583,0.0891722
31.189792887671,0.0897929
31.199172243574,0.0891722
31.209172257706,0.0891723
31.219172257706,0.0891723
31.229946257706,0.0899463
31.239172257706,0.0891723
31.250162117002,0.0901621
31.259172257706,0.0891723
31.269172257706,0.0891723
31.280344251817,0.0903443
31.292209235098,0.0922092
31.300212286214,0.0902123
31.309172286214,0.0891723
31.31967365036,0.0896737
31.330963286214,0.0909633
31.341932885572,0.0919329
31.349172286214,0.0891723
31.359172286214,0.0891723
31.371161885572,0.0911619
31.379651664492,0.0896517
31.392198693244,0.0921987
31.39917230059,0.0891723
31.409172315119,0.0891723
31.419172315119,0.0891723
31.429172315119,0.0891723
31.440203315119,0.0902033
31.449987315119,0.0899873
31.459486315119,0.0894863
31.469172315119,0.0891723
31.483000336189,0.0930003
31.489883329648,0.0898833
31.499172329648,0.0891723
31.509172343929,0.0891723
31.519172343929,0.0891723
31.532449765488,0.0924498
31.540331765488,0.0903318
31.549172343929,0.0891723
31.559172343929,0.0891723
31.570128765488,0.0901288
31.58002889356,0.0900289
31.58987035821,0.0898704
31.600892971068,0.090893
31.614203372148,0.0942034
31.624538293708,0.0945383
31.631531971068,0.091532
31.640207372148,0.0902074
31.651359971068,0.09136
31.660910971068,0.090911
