X,frankfurt_urban.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254871235633,0.114871
30.255540079987,0.10554
30.256199924341,0.0961999
30.260083253663,0.0900833
30.270152163325,0.0901522
30.279138253663,0.0891383
30.289138267316,0.0891383
30.299138267316,0.0891383
30.309138281008,0.0891383
30.319138281008,0.0891383
30.329138281008,0.0891383
30.339138281008,0.0891383
30.349611753547,0.0896118
30.359680663209,0.0896807
30.369138281008,0.0891383
30.3799547672,0.0899548
30.3891382947,0.0891383
30.3991382947,0.0891383
30.409138308414,0.0891383
30.419899308414,0.0898993
30.429138308414,0.0891383
30.439138308414,0.0891383
30.449138308414,0.0891383
30.459138308414,0.0891383
30.47012729449,0.0901273
30.479138308414,0.0891383
30.489138322128,0.0891383
30.499138322128,0.0891383
30.509544863198,0.0895449
30.520154982452,0.090155
30.529138335908,0.0891383
30.540499009246,0.090499
30.549138335908,0.0891383
30.561657776,0.0916578
30.569138335908,0.0891383
30.579894335908,0.0898943
30.589138349688,0.0891383
30.599867349688,0.0898673
30.611318735458,0.0913187
30.619138363492,0.0891384
30.629973591614,0.0899736
30.639138363492,0.0891384
30.652416644119,0.0924166
30.663826317826,0.0938263
30.669458918276,0.0894589
30.679773363492,0.0897734
30.690077206722,0.0900772
30.699138377296,0.0891384
30.70913839118,0.0891384
30.71952020167,0.0895202
30.72913839118,0.0891384
30.744717281943,0.0947173
30.750805763226,0.0908058
30.75974639118,0.0897464
30.770305973548,0.090306
30.779587816778,0.0895878
30.789138405064,0.0891384
30.800223419216,0.0902234
30.809138419216,0.0891384
30.819989419216,0.0899894
30.829831937933,0.0898319
30.839138419216,0.0891384
30.85089579153,0.0908958
30.860022781124,0.0900228
30.869138419216,0.0891384
30.882544429622,0.0925444
30.88977007146,0.0897701
30.899788508065,0.0897885
30.910778820258,0.0907788
30.919504604541,0.0895046
30.929138447732,0.0891384
30.941593820258,0.0915938
30.949444278248,0.0894443
30.959138447732,0.0891384
30.970004085824,0.0900041
30.979208738068,0.0892087
30.990321189037,0.0903212
30.999138462096,0.0891385
31.009138476268,0.0891385
31.019138476268,0.0891385
31.031857848602,0.0918578
31.040214476268,0.0902145
31.049953476268,0.0899535
31.061701848602,0.0917018
31.069138476268,0.0891385
31.079858884181,0.0898589
31.09016449044,0.0901645
31.100188862071,0.0901889
31.110830504299,0.0908305
31.121341571777,0.0913416
31.129833199443,0.0898332
31.14093187632,0.0909319
31.149138504299,0.0891385
31.159138504299,0.0891385
31.170066478327,0.0900665
31.180463213615,0.0904632
31.19149887632,0.0914989
31.199138518158,0.0891385
31.209138531766,0.0891385
31.219335353112,0.0893354
31.229138531766,0.0891385
31.239138531766,0.0891385
31.252342531766,0.0923425
31.259625791991,0.0896258
31.270778903536,0.0907789
31.282173903536,0.0921739
31.289138545374,0.0891385
31.301271558867,0.0912716
31.309138558867,0.0891386
31.319809558867,0.0898096
31.331416930522,0.0914169
31.339138558867,0.0891386
31.349138558867,0.0891386
31.359845558867,0.0898456
31.370931930522,0.0909319
31.379926558867,0.0899266
31.38981857236,0.0898186
31.39913857236,0.0891386
31.413020957272,0.093021
31.421179735133,0.0911797
31.430022781124,0.0900228
31.439138585735,0.0891386
31.449455363478,0.0894554
31.459762870056,0.0897629
31.472482360972,0.0924824
31.479446376971,0.0894464
31.48980959911,0.0898096
31.49913859911,0.0891386
31.509138612367,0.0891386
31.521907983786,0.091908
31.529138612367,0.0891386
31.539863612367,0.0898636
31.551089877447,0.0910899
31.562006053848,0.0920061
31.569138612367,0.0891386
31.580958983786,0.090959
31.589138625624,0.0891386
31.601120010072,0.09112
31.609452638767,0.0894526
31.628679638767,0.0986796
31.62951847001,0.0895185
31.639872638767,0.0898726
31.649933708829,0.0899337
31.660056638767,0.0900566
31.669138638767,0.0891386
31.679138638767,0.0891386
31.69034865191,0.0903487
31.70168490693,0.0916849
31.711858036144,0.091858
31.719836664946,0.0898367
31.730235714227,0.0902357
31.739633592651,0.0896336
31.749513522589,0.0895135
31.759838058759,0.0898381
31.769138664946,0.0891387
31.780003535732,0.0900035
31.789621548768,0.0896215
31.800321195176,0.0903212
31.810342574718,0.0903426
31.820824061972,0.0908241
31.831612971744,0.091613
31.839138690896,0.0891387
31.849438968531,0.089439
31.859138690896,0.0891387
31.871120061972,0.0911201
31.883989690896,0.0939897
31.889868117862,0.0898681
31.901937510194,0.0919375
31.915420087552,0.0954201
31.919612626372,0.0896126
31.92996079526,0.0899608
31.940793997448,0.090794
31.9491387166,0.0891387
31.9594527166,0.0894527
31.970815087552,0.0908151
31.984755666194,0.0947557
31.98913872939,0.0891387
31.99913872939,0.0891387
32.012397742056,0.0923977
32.020358756192,0.0903588
32.029138742056,0.0891387
32.039138742056,0.0891387
32.049791742056,0.0897917
32.062212048484,0.092212
32.071679112884,0.0916791
32.079138742056,0.0891387
32.090404009416,0.090404
32.099138754722,0.0891388
32.110797137962,0.0907971
32.123791767261,0.0937918
32.129138767261,0.0891388
32.141642728193,0.0916427
32.149998767261,0.0899988
32.159948767261,0.0899488
32.174269124099,0.0942691
32.179896995553,0.089897
32.1898047798,0.0898048
32.2000077798,0.0900078
32.209858792212,0.0898588
32.221129162786,0.0911292
32.229138792212,0.0891388
