X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
67.272430602948,1
106.908343507096,2
161.598606208719,3
231.287559163244,4
231.787559163244,5
232.287559163244,6
232.787559163244,7
233.287559163244,8
340.101610356916,9
