X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
68.473920523733,1
101.338928056987,2
103.459553236865,3
103.959553236865,4
104.459553236865,5
104.925310302294,6
168.209789261067,7
231.16527134839,8
405.443490421692,9
