X,frankfurt_urban.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.254346955962,0.114347
30.255042739832,0.105043
30.255738523702,0.0957385
30.259068113064,0.0890681
30.269068113064,0.0890681
30.279068113064,0.0890681
30.289068126646,0.0890681
30.299068126646,0.0890681
30.309860140293,0.0898601
30.319068140293,0.0890681
30.329068140293,0.0890681
30.339068140293,0.0890681
30.349730140293,0.0897301
30.359068140293,0.0890681
30.369068140293,0.0890681
30.379806140293,0.0898061
30.38906815394,0.0890682
30.399886170001,0.0898862
30.409068167606,0.0890682
30.419068167606,0.0890682
30.429068167606,0.0890682
30.439337183667,0.0893372
30.449752167606,0.0897522
30.459068167606,0.0890682
30.469422183667,0.0894222
30.479068167606,0.0890682
30.489529227041,0.0895292
30.499068181272,0.0890682
30.509068194972,0.0890682
30.519068194972,0.0890682
30.529068194972,0.0890682
30.540115238346,0.0901152
30.549068194972,0.0890682
30.559068194972,0.0890682
30.569068194972,0.0890682
30.579068194972,0.0890682
30.589068208672,0.0890682
30.602521017614,0.092521
30.610121222415,0.0901212
30.619068222415,0.0890682
30.629704336529,0.0897043
30.640090222415,0.0900902
30.649068222415,0.0890682
30.661129222415,0.0911292
30.669068222415,0.0890682
30.679068222415,0.0890682
30.690108236158,0.0901082
30.701904045134,0.091904
30.714183474767,0.0941835
30.720206379476,0.0902064
30.729472348101,0.0894723
30.739847249918,0.0898472
30.750081249918,0.0900812
30.759068249918,0.0890682
30.769068249918,0.0890682
30.779562361844,0.0895624
30.789068263678,0.0890683
30.802290277472,0.0922903
30.809795532716,0.0897955
30.819068277472,0.0890683
30.829220403158,0.0892204
30.839571403158,0.0895714
30.850801961934,0.090802
30.859068277472,0.0890683
30.869068277472,0.0890683
30.879068277472,0.0890683
30.889649291266,0.0896493
30.89924069975,0.0892407
30.909955305113,0.0899553
30.919068305113,0.0890683
30.931115100416,0.0911151
30.940981100416,0.0909811
30.950045305113,0.0900453
30.959068305113,0.0890683
30.970184305113,0.0901843
30.979068305113,0.0890683
30.989221894478,0.0892219
31.000368514003,0.0903685
31.009946333122,0.0899463
31.02092712874,0.0909271
31.029068333122,0.0890683
31.039481514003,0.0894815
31.049068333122,0.0890683
31.06126812874,0.0912681
31.069942490187,0.0899425
31.079068333122,0.0890683
31.089975737055,0.0899757
31.099454556174,0.0894546
31.10906836165,0.0890684
31.11937357054,0.0893736
31.12906836165,0.0890684
31.139994293501,0.0899943
31.14997236165,0.0899724
31.160071727605,0.0900717
31.16906836165,0.0890684
31.179438974473,0.089439
31.189869376016,0.0898694
31.199068376016,0.0890684
31.209068390219,0.0890684
31.219068390219,0.0890684
31.229367559488,0.0893676
31.239525627637,0.0895256
31.249696993592,0.089697
31.259068390219,0.0890684
31.269068390219,0.0890684
31.279238273441,0.0892383
31.289068404422,0.0890684
31.299068404422,0.0890684
31.309766418358,0.0897664
31.320311418358,0.0903114
31.329068418358,0.0890684
31.339068418358,0.0890684
31.350130418358,0.0901304
31.359995418358,0.0899954
31.369068418358,0.0890684
31.379084736508,0.0890847
31.390148432294,0.0901484
31.39922072642,0.0892207
31.409945740075,0.0899457
31.419068445949,0.0890684
31.429068445949,0.0890684
31.439539740075,0.0895397
31.45222324106,0.0922232
31.459068445949,0.0890684
31.469068445949,0.0890684
31.48096324106,0.0909632
31.489068459604,0.0890685
31.499589075447,0.0895891
31.509950473143,0.0899505
31.519068473143,0.0890685
31.529068473143,0.0890685
31.541625268138,0.0916253
31.549068473143,0.0890685
31.562086268138,0.0920863
31.569622473143,0.0896225
31.579068473143,0.0890685
31.589068486682,0.0890685
31.601474849015,0.0914748
31.609068500104,0.0890685
31.619689500104,0.0896895
31.629068500104,0.0890685
31.639068500104,0.0890685
31.651850294982,0.0918503
31.660126151677,0.0901262
31.669068500104,0.0890685
31.679068500104,0.0890685
31.689726416545,0.0897264
31.700382729941,0.0903827
31.709068526829,0.0890685
31.720076526829,0.0900765
31.729068526829,0.0890685
