X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
66.431425077304,1
99.654533089192,2
99.929580308353,3
100.429580308353,4
100.929580308353,5
174.540183604478,6
228.453231927133,7
338.508311781143,8
435.878002757733,9
