X,frankfurt_urban.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.255291864888,0.115292
30.256095636148,0.106096
30.256809407408,0.0968094
30.259274270587,0.0892743
30.272023041847,0.092023
30.279274270587,0.0892743
30.289274284274,0.0892743
30.300059165568,0.0900592
30.309274297993,0.0892743
30.320093297993,0.0900933
30.329274297993,0.0892743
30.340125297993,0.0901253
30.349274297993,0.0892743
30.360132234102,0.0901322
30.369274297993,0.0892743
30.379274297993,0.0892743
30.389814142802,0.0898141
30.399274311712,0.0892743
30.409776288977,0.0897763
30.419903350326,0.0899034
30.429934288977,0.0899343
30.439274325462,0.0892743
30.449950225086,0.0899502
30.459274325462,0.0892743
30.470098325462,0.0900983
30.479596133786,0.0895961
30.489274339212,0.0892743
30.500029119909,0.0900291
30.509595368821,0.0895954
30.519705663613,0.0897057
30.530224352973,0.0902244
30.541335188198,0.0913352
30.549823352973,0.0898234
30.559736343957,0.0897363
30.570197352973,0.0901974
30.580823188198,0.0908232
30.589703152165,0.0897032
30.599274366734,0.0892744
30.609274380563,0.0892744
30.620922215856,0.0909222
30.629588380563,0.0895884
30.639587399058,0.0895874
30.650198390042,0.0901984
30.659763399058,0.0897634
30.669274380563,0.0892744
30.680350380563,0.0903504
30.689274394392,0.0892744
30.699274394392,0.0892744
30.709274408213,0.0892744
30.720116408213,0.0901164
30.729274408213,0.0892744
30.739881463777,0.0898815
30.749455472793,0.0894555
30.759994437441,0.0899944
30.770096454298,0.0900965
30.779274408213,0.0892744
30.789274422034,0.0892744
30.79981077126,0.0898108
30.809898509644,0.0898985
30.819274435909,0.0892744
30.829447565208,0.0894476
30.842009271248,0.0920093
30.850519538872,0.0905195
30.859905555729,0.0899056
30.870107435909,0.0901074
30.879274435909,0.0892744
30.890850271248,0.0908503
30.900202638846,0.0902026
30.91079546368,0.0907955
30.921062136842,0.0910621
30.93100329904,0.0910033
30.940193668074,0.0901937
30.951694684931,0.0916947
30.959790565111,0.0897906
30.97103029904,0.0910303
30.97927446368,0.0892745
30.990118122276,0.0901181
30.999274477576,0.0892745
31.012307938226,0.0923079
31.019954491785,0.0899545
31.032284825381,0.0922848
31.039274491785,0.0892745
31.052447715398,0.0924477
31.061012327458,0.0910123
31.069274491785,0.0892745
31.079846279583,0.0898463
31.090010456075,0.0900105
31.099274505994,0.0892745
31.11152535626,0.0915254
31.120107520395,0.0901075
31.130179520395,0.0901795
31.140022334478,0.0900223
31.149274520395,0.0892745
31.159274520395,0.0892745
31.1703354655,0.0903355
31.18114635626,0.0911464
31.191663556578,0.0916636
31.199851615656,0.0898516
31.214369384876,0.0943694
31.221721735021,0.0917217
31.229583122961,0.0895831
31.240084549104,0.0900845
31.253244384876,0.0932444
31.261632384876,0.0916324
31.269607264622,0.0896073
31.280470749422,0.0904707
31.292121894988,0.0921219
31.299588563412,0.0895886
31.310089577438,0.0900896
31.321012412928,0.0910124
31.332956870514,0.0929569
31.340331577438,0.0903316
31.350250577438,0.0902506
31.359274577438,0.0892746
31.370036992382,0.090037
31.380129617866,0.0901296
31.389274591464,0.0892746
31.399727834424,0.0897278
31.409274605152,0.0892746
31.421147062738,0.0911471
31.433110953938,0.093111
31.439942848112,0.0899428
31.449274605152,0.0892746
31.46240654613,0.0924065
31.470877440304,0.0908774
31.480260605152,0.0902606
31.490181118786,0.0901811
31.499334262917,0.0893343
31.509936632411,0.0899366
31.522467366383,0.0924674
31.529554146045,0.0895541
31.540165632411,0.0901656
31.550856738237,0.0908567
31.559274632411,0.0892746
31.570078903085,0.0900789
31.580994467446,0.0909945
31.589274645982,0.0892746
31.599772943915,0.0897729
31.62435049435,0.10435
31.625037654222,0.0950377
31.629776957367,0.089777
31.64086849435,0.0908685
31.649274659434,0.0892747
31.659924228041,0.0899242
31.670044659434,0.0900447
31.679274659434,0.0892747
31.690712282323,0.0907123
31.700421686218,0.0904217
31.71255370755,0.0925537
31.719352309107,0.0893523
31.729274686218,0.0892747
31.739274686218,0.0892747
31.749553579781,0.0895536
31.761299521014,0.0912995
31.769305232041,0.0893052
31.781876634063,0.0918766
31.79166605129,0.0916661
31.79958869955,0.0895887
31.80991949038,0.0899195
31.820930925713,0.0909309
31.829274712759,0.0892747
31.839936712759,0.0899367
31.851765547432,0.0917655
31.859588712759,0.0895887
31.869274712759,0.0892747
31.879274712759,0.0892747
31.893782151876,0.0937822
31.901831573606,0.0918316
31.91089233029,0.0908923
31.919274739055,0.0892747
31.929575117336,0.0895751
31.954798117336,0.0947981
31.961386573606,0.0913866
31.973343739055,0.0933437
31.982247343499,0.0922473
31.990985752142,0.0909858
32.001718760925,0.0917188
32.010156765113,0.0901568
32.019864765113,0.0898648
32.031164765113,0.0911648
32.039859765113,0.0898598
32.049274765113,0.0892748
32.064848295253,0.0948483
32.069274765113,0.0892748
32.080786182777,0.0907862
32.091394018893,0.091394
32.102744625238,0.0927446
32.109692221564,0.0896922
32.119274790929,0.0892748
32.132282285997,0.0922823
32.139274790929,0.0892748
32.159016486634,0.0990165
32.161188068154,0.0911881
32.169274790929,0.0892748
32.182507766104,0.0925078
32.189588803774,0.0895888
32.200022334478,0.0900223
32.209274816495,0.0892748
32.22120065068,0.0912007
32.231853816495,0.0918538
32.240152816495,0.0901528
32.25198465068,0.0919847
32.262275132697,0.0922751
32.27382465068,0.0938247
32.280134816495,0.0901348
32.291833614714,0.0918336
32.299588829216,0.0895888
32.309962485886,0.0899625
32.319274841809,0.0892748
32.332790575781,0.0927906
32.341057675866,0.0910577
32.350986323826,0.0909863
32.359588841809,0.0895888
32.372498665214,0.0924987
32.406671654292,0.116672
32.40744002061,0.10744
32.411209700796,0.10121
32.412514067114,0.0925141
32.425098700796,0.0950987
32.429334510944,0.0893345
32.44156984168,0.0915698
32.449274866867,0.0892749
32.463992700796,0.0939927
32.470859700796,0.0908597
32.481723700796,0.0917237
32.489274879332,0.0892749
32.501942257985,0.0919423
32.510268891667,0.0902689
32.520107891667,0.0901079
32.529520763202,0.0895208
32.539274891667,0.0892749
32.551425725466,0.0914257
32.561685257985,0.0916853
32.571551725466,0.0915517
32.579274891667,0.0892749
32.589274904002,0.0892749
32.600833473396,0.0908335
32.609899473396,0.0898995
32.619891916207,0.0898919
32.629274916207,0.0892749
32.643392505428,0.0933925
32.653204839714,0.0932048
32.659588916207,0.0895889
32.671344749876,0.0913447
32.681917749876,0.0919177
32.69192262537,0.0919226
32.69962806733,0.0896281
32.711182774024,0.0911828
32.719274940486,0.0892749
32.732299380032,0.0922994
32.74759121357,0.0975912
32.751012774024,0.0910128
32.763540355884,0.0935404
32.769274940486,0.0892749
32.782943774024,0.0929438
32.789334596637,0.0893346
32.801570797916,0.0915708
32.812047797916,0.0920478
32.82224401006,0.092244
32.830277964506,0.090278
32.839274964506,0.089275
32.852734427944,0.0927344
32.861425797916,0.0914258
32.871800797916,0.0918008
32.880940797916,0.0909408
32.89268143989,0.0926814
32.900814821542,0.0908148
32.912321821542,0.0923218
32.921093821542,0.0910938
32.929274988265,0.089275
32.943748545169,0.0937485
32.949588988265,0.089589
32.960035988265,0.090036
32.972064451703,0.0920645
32.979274988265,0.089275
32.99719546127,0.0971955
33.000083948334,0.0900839
33.011543844926,0.0915438
33.01987801177,0.089878
33.02927501177,0.089275
33.057210844926,0.107211
33.076375844926,0.116376
33.077153355374,0.107153
33.081479844926,0.10148
33.088535138562,0.0985351
33.092637844926,0.0926378
33.099842023462,0.089842
33.109561712365,0.0895617
33.123358612861,0.0933586
33.137547048154,0.097547
33.139589035073,0.089589
33.151726035073,0.091726
33.159589035073,0.089589
33.169589035073,0.089589
33.181362568743,0.0913626
33.190823868148,0.0908239
33.200198046684,0.090198
33.222137449777,0.102137
33.224725006395,0.094725
33.229589058158,0.0895891
33.239275058158,0.0892751
33.250198058158,0.0901981
33.260009058158,0.0900091
33.273935292423,0.0939353
33.280090058158,0.0900901
33.307674083032,0.107674
33.32175091377,0.111751
33.346023493062,0.116023
33.346603072354,0.106603
33.355853493062,0.105853
33.357239072354,0.0972391
33.360153080969,0.0901531
33.374429538621,0.0944295
33.379275080969,0.0892751
33.394675671598,0.0946757
33.411462705201,0.101463
33.413589908589,0.0935899
33.421045103507,0.0910451
33.430284682799,0.0902847
33.441732936172,0.0917329
33.450543849998,0.0905438
33.460235155534,0.0902352
33.473115103507,0.0931151
33.480357861335,0.0903579
33.490090114708,0.0900901
33.506116323699,0.0961163
33.522794474091,0.102794
33.524941097909,0.0949411
33.532334727464,0.0923347
33.574955652627,0.114956
33.576098276445,0.106098
33.576779856015,0.0967799
33.586928906,0.0969289
33.601469771719,0.10147
33.603053417385,0.0930534
33.610256650896,0.0902567
33.619901147756,0.0899011
33.636223147756,0.0962231
33.648393147756,0.0983931
33.649275147756,0.0892751
33.661659980144,0.09166
33.669883147756,0.0898831
33.681272980144,0.091273
33.690832980144,0.090833
33.701558001716,0.091558
33.710327982744,0.090328
33.722485984458,0.092486
33.729275169466,0.0892752
33.739589169466,0.0895892
33.753636460798,0.0936365
33.762679982744,0.09268
33.769903169466,0.0899032
33.783822001716,0.093822
33.797087001716,0.097087
33.809388164562,0.0993882
33.827682711538,0.0976827
33.856036839164,0.116037
33.857972527694,0.107973
33.866041693124,0.106042
33.867598381654,0.0975984
33.872733879428,0.0927339
33.882652023008,0.092652
33.891472023008,0.091472
33.899275201544,0.0892752
33.920177277641,0.100177
33.925459966171,0.09546
33.938909340683,0.0989093
33.941603460207,0.0916035
33.961823044022,0.101823
33.964654757001,0.0946548
33.969275212051,0.0892752
33.979275212051,0.0892752
33.989275222558,0.0892752
34.003297963203,0.093298
34.011909176088,0.0919092
34.023551064756,0.0935511
34.032336111507,0.0923361
34.055962064756,0.105962
34.061615064756,0.101615
34.075356064756,0.105356
34.077627525312,0.0976275
34.079275232925,0.0892752
34.094236092131,0.0942361
34.100126243292,0.0901262
