X,frankfurt_urban.MA[0].udpApp[0]/rcvdPkLifetime:vector
30.255212369196,0.115212
30.255944007696,0.105944
30.256702646196,0.0967026
30.259900149615,0.0899001
30.270076149615,0.0900761
30.279747149615,0.0897471
30.289189162508,0.0891892
30.299189162508,0.0891892
30.309189176164,0.0891892
30.319189176164,0.0891892
30.329418550208,0.0894186
30.339189176164,0.0891892
30.349527407617,0.0895274
30.359721407617,0.0897214
30.372257046117,0.092257
30.379189176164,0.0891892
30.38918918982,0.0891892
30.39979718982,0.0897972
30.409189203509,0.0891892
30.419189203509,0.0891892
30.429189203509,0.0891892
30.439189203509,0.0891892
30.449923203509,0.0899232
30.460184203509,0.0901842
30.469189203509,0.0891892
30.479189203509,0.0891892
30.490108488856,0.0901085
30.499189217198,0.0891892
30.509189230902,0.0891892
30.519189230902,0.0891892
30.529189230902,0.0891892
30.539427100696,0.0894271
30.549694516249,0.0896945
30.559189230902,0.0891892
30.569189230902,0.0891892
30.580377242463,0.0903772
30.589189244606,0.0891892
30.599189244606,0.0891892
30.609189258371,0.0891893
30.619878258371,0.0898783
30.629189258371,0.0891893
30.639189258371,0.0891893
30.649189258371,0.0891893
30.659189258371,0.0891893
30.67119766629,0.0911977
30.679189258371,0.0891893
30.689226371057,0.0892264
30.700161272136,0.0901613
30.709379626128,0.0893796
30.720191374256,0.0901914
30.729189285919,0.0891893
30.739189285919,0.0891893
30.749189285919,0.0891893
30.759503285919,0.0895033
30.769189285919,0.0891893
30.779189285919,0.0891893
30.789761653676,0.0897617
30.799914299702,0.0899143
30.809701769597,0.0897018
30.82020215655,0.0902022
30.829189313503,0.0891893
30.839189313503,0.0891893
30.849189313503,0.0891893
30.859557456954,0.0895575
30.869189313503,0.0891893
30.879461049017,0.089461
30.891278721458,0.0912787
30.899189327304,0.0891893
30.910365579532,0.0903656
30.919788341144,0.0897883
30.930865749138,0.0908657
30.939189341144,0.0891893
30.949189341144,0.0891893
30.961359749138,0.0913597
30.969189341144,0.0891893
30.979503341144,0.0895033
30.989189354984,0.0891894
31.000065016354,0.090065
31.009478791863,0.0894788
31.019189368881,0.0891894
31.029189368881,0.0891894
31.039189368881,0.0891894
31.049503368881,0.0895034
31.059999368881,0.0899994
31.069900368881,0.0899004
31.079189368881,0.0891894
31.08952148097,0.0895215
31.100247396692,0.0902474
31.109189396692,0.0891894
31.120175396692,0.0901754
31.129851396692,0.0898514
31.139189396692,0.0891894
31.149464847411,0.0894648
31.159491847411,0.0894918
31.169954396692,0.0899544
31.179189396692,0.0891894
31.189964889136,0.0899649
31.199217647848,0.0892176
31.209802466835,0.0898025
31.219370903065,0.0893709
31.229189424535,0.0891894
31.239189424535,0.0891894
31.249189424535,0.0891894
31.262321817521,0.0923218
31.269754771531,0.0897548
31.279502395509,0.0895024
31.289189438464,0.0891894
31.299915987137,0.089916
31.309634763676,0.0896348
31.32006245241,0.0900625
31.32990945241,0.0899095
31.33918945241,0.0891895
31.349646437313,0.0896464
31.36161286051,0.0916129
31.36918945241,0.0891895
31.37918945241,0.0891895
31.389561535331,0.0895615
31.399189466356,0.0891895
31.410645014784,0.090645
31.419456014784,0.089456
31.431406747692,0.0914067
31.439189480536,0.0891895
31.45149488887,0.0914949
31.459189480536,0.0891895
31.469189480536,0.0891895
31.479189480536,0.0891895
31.490872494716,0.0908725
31.50102860573,0.0910286
31.509189509108,0.0891895
31.519189509108,0.0891895
31.529189509108,0.0891895
31.539503509108,0.0895035
31.550058509108,0.0900585
31.559189509108,0.0891895
31.569189509108,0.0891895
31.579189509108,0.0891895
31.5891895235,0.0891895
31.5991895235,0.0891895
31.609783538005,0.0897835
31.619189538005,0.0891895
31.629189538005,0.0891895
31.639569128951,0.0895691
31.649189538005,0.0891895
31.660892946664,0.0908929
31.669189538005,0.0891895
31.679189538005,0.0891895
31.68918955251,0.0891896
31.703036243555,0.0930362
31.709869566708,0.0898696
31.719189566708,0.0891896
31.729189566708,0.0891896
31.739189566708,0.0891896
31.749189566708,0.0891896
31.761456623606,0.0914566
31.771938623606,0.0919386
31.779189566708,0.0891896
31.789189580906,0.0891896
31.80171069003,0.0917107
31.809189594722,0.0891896
31.819743594722,0.0897436
31.829189594722,0.0891896
31.840812002692,0.090812
31.849780243268,0.0897802
31.862741300166,0.0927413
31.869783594722,0.0897836
31.880118257466,0.0901183
31.889189608538,0.0891896
31.899189608538,0.0891896
31.909317298762,0.0893173
31.919189622202,0.0891896
31.929968622202,0.0899686
31.941360810951,0.0913608
31.949189622202,0.0891896
31.959321298762,0.0893213
31.970141961506,0.090142
31.979189622202,0.0891896
31.989189635866,0.0891896
31.999189635866,0.0891896
32.009189649408,0.0891896
32.022800353448,0.0928004
32.030817542197,0.0908175
32.040107649408,0.0901076
32.05169078835,0.0916908
32.060278692752,0.0902787
32.07166378835,0.0916638
32.080265649408,0.0902656
32.08918966295,0.0891897
32.09918966295,0.0891897
32.110166676371,0.0901667
32.119189676371,0.0891897
32.129672407617,0.0896724
32.139735407617,0.0897354
32.152784083946,0.0927841
32.159645407617,0.0896454
32.169812407617,0.0898124
32.179189676371,0.0891897
32.189189689792,0.0891897
32.201244110542,0.0912441
32.20982870309,0.0898287
32.22137670309,0.0913767
32.22918970309,0.0891897
32.23918970309,0.0891897
32.249367552201,0.0893676
32.260264192545,0.0902642
32.27009470309,0.0900947
32.281252110542,0.0912521
32.289310963892,0.089311
32.299492501316,0.0894925
32.309189729561,0.0891897
32.320125729561,0.0901257
32.329441706869,0.0894417
32.339189729561,0.0891897
32.350980003944,0.09098
32.361567514489,0.0915675
32.373975921941,0.0939759
32.379734729561,0.0897347
32.389977742734,0.0899777
32.399189742734,0.0891897
32.411297162984,0.0912972
32.422536162984,0.0925362
32.429991436975,0.0899914
32.440769841564,0.0907698
32.450184755782,0.0901848
32.459765755782,0.0897658
32.469189755782,0.0891898
32.482292580354,0.0922926
32.48918976883,0.0891898
32.49950376883,0.0895038
32.509909781751,0.0899098
32.523576300564,0.0935763
32.532605705153,0.0926057
32.542111890035,0.0921119
32.552937188826,0.0929372
32.559189781751,0.0891898
32.569189781751,0.0891898
32.579189781751,0.0891898
32.590013794672,0.0900138
32.600757671054,0.0907577
32.609189807465,0.0891898
32.622305594456,0.0923056
32.630120508674,0.0901205
32.639189807465,0.0891898
32.651684214412,0.0916842
32.659815807465,0.0898158
32.669950807465,0.0899508
32.679551683975,0.0895517
32.692549214412,0.0925492
32.699189820258,0.0891898
32.709189832922,0.0891898
32.722251561318,0.0922516
32.73174423974,0.0917442
32.740174832922,0.0901748
32.749515722225,0.0895157
32.759515722225,0.0895157
32.769189832922,0.0891898
32.779432566091,0.0894326
32.789977845586,0.0899778
32.80091385812,0.0909139
32.810817179698,0.0908172
32.82010385812,0.0901039
32.82986577288,0.0898658
32.83918985812,0.0891899
32.851324264808,0.0913243
32.85918985812,0.0891899
32.87107885812,0.0910789
32.879569785544,0.0895698
32.897990810612,0.0979908
32.900866289616,0.0908663
32.910099823016,0.0900998
32.920159737776,0.0901597
32.929189883058,0.0891899
32.939503883058,0.0895039
32.949189883058,0.0891899
32.962961823016,0.0929618
32.969189883058,0.0891899
32.979189883058,0.0891899
33.000087800316,0.100088
33.000703196314,0.0907032
33.009697727348,0.0896977
33.019189907734,0.0891899
33.029860907734,0.0898609
33.040152907734,0.0901529
33.050166907734,0.0901669
33.059189907734,0.0891899
33.09310531416,0.113105
33.09532131416,0.105321
33.096071710158,0.0960717
33.09921866829,0.0892187
33.110121317716,0.0901213
33.120312921718,0.0903129
33.130451921718,0.0904519
33.14533633844,0.0953363
33.158211065866,0.0982111
33.173070317716,0.10307
33.174797737994,0.0947977
33.19008333844,0.100083
33.196068178996,0.0960682
33.200956993575,0.090957
33.210947959852,0.090948
33.223714806758,0.0937148
33.230055918162,0.0900559
33.239189956296,0.08919
33.249860956296,0.089861
33.261149483655,0.0911495
33.275122497945,0.0951225
33.28742936246,0.0974294
33.291494043719,0.091494
33.301800179561,0.0918002
33.31266238621,0.0926624
33.324562018315,0.094562
33.329189980181,0.08919
33.339381018315,0.089381
33.35862222707,0.0986222
33.359935671368,0.0899357
33.37170338621,0.0917034
33.379189980181,0.08919
33.391311253455,0.0913113
33.400383003798,0.090383
33.410014003798,0.090014
33.419190003798,0.08919
33.429190003798,0.08919
33.439190003798,0.08919
33.451624757004,0.0916248
33.462495409694,0.0924954
33.47522249533,0.0952225
33.483453478394,0.0934535
33.492081592708,0.0920816
33.505450136954,0.0954501
33.511893166594,0.0918932
33.519879027184,0.089879
33.529955027184,0.089955
33.539190027184,0.08919
33.552689432982,0.0926894
33.571153432982,0.101153
33.579631462622,0.0996315
33.580875432982,0.0908754
33.589874038828,0.089874
33.605039813609,0.0950398
33.610448159379,0.0904482
33.621194235135,0.0911942
33.63934845604,0.0993485
33.641827993918,0.091828
33.65029346662,0.0902935
33.662507579799,0.0925076
33.669190050357,0.0891901
33.680236171023,0.0902362
33.692631599764,0.0926316
33.708693852371,0.0986939
33.71087547882,0.0908755
33.72084847882,0.0908485
33.733896149032,0.0938961
33.740439621734,0.0904396
33.75497547882,0.0949755
33.759405760831,0.0894058
33.769756326137,0.0897563
33.780937834081,0.0909378
33.791008084666,0.0910081
33.803480501326,0.0934805
