X,frankfurt_urban.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.255291864888,1008,1000
30.256095636148,1008,1000
30.256809407408,1008,1000
30.259274270587,1008,1000
30.272023041847,1008,1000
30.279274270587,1008,1000
30.289274284274,1008,1000
30.300059165568,1008,1000
30.309274297993,1008,1000
30.320093297993,1008,1000
30.329274297993,1008,1000
30.340125297993,1008,1000
30.349274297993,1008,1000
30.360132234102,1008,1000
30.369274297993,1008,1000
30.379274297993,1008,1000
30.389814142802,1008,1000
30.399274311712,1008,1000
30.409776288977,1008,1000
30.419903350326,1008,1000
30.429934288977,1008,1000
30.439274325462,1008,1000
30.449950225086,1008,1000
30.459274325462,1008,1000
30.470098325462,1008,1000
30.479596133786,1008,1000
30.489274339212,1008,1000
30.500029119909,1008,1000
30.509595368821,1008,1000
30.519705663613,1008,1000
30.530224352973,1008,1000
30.541335188198,1008,1000
30.549823352973,1008,1000
30.559736343957,1008,1000
30.570197352973,1008,1000
30.580823188198,1008,1000
30.589703152165,1008,1000
30.599274366734,1008,1000
30.609274380563,1008,1000
30.620922215856,1008,1000
30.629588380563,1008,1000
30.639587399058,1008,1000
30.650198390042,1008,1000
30.659763399058,1008,1000
30.669274380563,1008,1000
30.680350380563,1008,1000
30.689274394392,1008,1000
30.699274394392,1008,1000
30.709274408213,1008,1000
30.720116408213,1008,1000
30.729274408213,1008,1000
30.739881463777,1008,1000
30.749455472793,1008,1000
30.759994437441,1008,1000
30.770096454298,1008,1000
30.779274408213,1008,1000
30.789274422034,1008,1000
30.79981077126,1008,1000
30.809898509644,1008,1000
30.819274435909,1008,1000
30.829447565208,1008,1000
30.842009271248,1008,1000
30.850519538872,1008,1000
30.859905555729,1008,1000
30.870107435909,1008,1000
30.879274435909,1008,1000
30.890850271248,1008,1000
30.900202638846,1008,1000
30.91079546368,1008,1000
30.921062136842,1008,1000
30.93100329904,1008,1000
30.940193668074,1008,1000
30.951694684931,1008,1000
30.959790565111,1008,1000
30.97103029904,1008,1000
30.97927446368,1008,1000
30.990118122276,1008,1000
30.999274477576,1008,1000
31.012307938226,1008,1000
31.019954491785,1008,1000
31.032284825381,1008,1000
31.039274491785,1008,1000
31.052447715398,1008,1000
31.061012327458,1008,1000
31.069274491785,1008,1000
31.079846279583,1008,1000
31.090010456075,1008,1000
31.099274505994,1008,1000
31.11152535626,1008,1000
31.120107520395,1008,1000
31.130179520395,1008,1000
31.140022334478,1008,1000
31.149274520395,1008,1000
31.159274520395,1008,1000
31.1703354655,1008,1000
31.18114635626,1008,1000
31.191663556578,1008,1000
31.199851615656,1008,1000
31.214369384876,1008,1000
31.221721735021,1008,1000
31.229583122961,1008,1000
31.240084549104,1008,1000
31.253244384876,1008,1000
31.261632384876,1008,1000
31.269607264622,1008,1000
31.280470749422,1008,1000
31.292121894988,1008,1000
31.299588563412,1008,1000
31.310089577438,1008,1000
31.321012412928,1008,1000
31.332956870514,1008,1000
31.340331577438,1008,1000
31.350250577438,1008,1000
31.359274577438,1008,1000
31.370036992382,1008,1000
31.380129617866,1008,1000
31.389274591464,1008,1000
31.399727834424,1008,1000
31.409274605152,1008,1000
31.421147062738,1008,1000
31.433110953938,1008,1000
31.439942848112,1008,1000
31.449274605152,1008,1000
31.46240654613,1008,1000
31.470877440304,1008,1000
31.480260605152,1008,1000
31.490181118786,1008,1000
31.499334262917,1008,1000
31.509936632411,1008,1000
31.522467366383,1008,1000
31.529554146045,1008,1000
31.540165632411,1008,1000
31.550856738237,1008,1000
31.559274632411,1008,1000
31.570078903085,1008,1000
31.580994467446,1008,1000
31.589274645982,1008,1000
31.599772943915,1008,1000
31.62435049435,1008,1000
31.625037654222,1008,1000
31.629776957367,1008,1000
31.64086849435,1008,1000
31.649274659434,1008,1000
31.659924228041,1008,1000
31.670044659434,1008,1000
31.679274659434,1008,1000
31.690712282323,1008,1000
31.700421686218,1008,1000
31.71255370755,1008,1000
31.719352309107,1008,1000
31.729274686218,1008,1000
31.739274686218,1008,1000
31.749553579781,1008,1000
31.761299521014,1008,1000
31.769305232041,1008,1000
31.781876634063,1008,1000
31.79166605129,1008,1000
31.79958869955,1008,1000
31.80991949038,1008,1000
31.820930925713,1008,1000
31.829274712759,1008,1000
31.839936712759,1008,1000
31.851765547432,1008,1000
31.859588712759,1008,1000
31.869274712759,1008,1000
31.879274712759,1008,1000
31.893782151876,1008,1000
31.901831573606,1008,1000
31.91089233029,1008,1000
31.919274739055,1008,1000
31.929575117336,1008,1000
31.954798117336,1008,1000
31.961386573606,1008,1000
31.973343739055,1008,1000
31.982247343499,1008,1000
31.990985752142,1008,1000
32.001718760925,1008,1000
32.010156765113,1008,1000
32.019864765113,1008,1000
32.031164765113,1008,1000
32.039859765113,1008,1000
32.049274765113,1008,1000
32.064848295253,1008,1000
32.069274765113,1008,1000
32.080786182777,1008,1000
32.091394018893,1008,1000
32.102744625238,1008,1000
32.109692221564,1008,1000
32.119274790929,1008,1000
32.132282285997,1008,1000
32.139274790929,1008,1000
32.159016486634,1008,1000
32.161188068154,1008,1000
32.169274790929,1008,1000
32.182507766104,1008,1000
32.189588803774,1008,1000
32.200022334478,1008,1000
32.209274816495,1008,1000
32.22120065068,1008,1000
32.231853816495,1008,1000
32.240152816495,1008,1000
32.25198465068,1008,1000
32.262275132697,1008,1000
32.27382465068,1008,1000
32.280134816495,1008,1000
32.291833614714,1008,1000
32.299588829216,1008,1000
32.309962485886,1008,1000
32.319274841809,1008,1000
32.332790575781,1008,1000
32.341057675866,1008,1000
32.350986323826,1008,1000
32.359588841809,1008,1000
32.372498665214,1008,1000
32.406671654292,1008,1000
32.40744002061,1008,1000
32.411209700796,1008,1000
32.412514067114,1008,1000
32.425098700796,1008,1000
32.429334510944,1008,1000
32.44156984168,1008,1000
32.449274866867,1008,1000
32.463992700796,1008,1000
32.470859700796,1008,1000
32.481723700796,1008,1000
32.489274879332,1008,1000
32.501942257985,1008,1000
32.510268891667,1008,1000
32.520107891667,1008,1000
32.529520763202,1008,1000
32.539274891667,1008,1000
32.551425725466,1008,1000
32.561685257985,1008,1000
32.571551725466,1008,1000
32.579274891667,1008,1000
32.589274904002,1008,1000
32.600833473396,1008,1000
32.609899473396,1008,1000
32.619891916207,1008,1000
32.629274916207,1008,1000
32.643392505428,1008,1000
32.653204839714,1008,1000
32.659588916207,1008,1000
32.671344749876,1008,1000
32.681917749876,1008,1000
32.69192262537,1008,1000
32.69962806733,1008,1000
32.711182774024,1008,1000
32.719274940486,1008,1000
32.732299380032,1008,1000
32.74759121357,1008,1000
32.751012774024,1008,1000
32.763540355884,1008,1000
32.769274940486,1008,1000
32.782943774024,1008,1000
32.789334596637,1008,1000
