X,frankfurt_urban.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.254977739638,1008,1000
30.255529466438,1008,1000
30.256653193238,1008,1000
30.259043306374,1008,1000
30.270078306374,1008,1000
30.279043306374,1008,1000
30.289043320092,1008,1000
30.301859105718,1008,1000
30.30904333384,1008,1000
30.321427105718,1008,1000
30.32997033384,1008,1000
30.33904333384,1008,1000
30.34904333384,1008,1000
30.359654288792,1008,1000
30.36904333384,1008,1000
30.37904333384,1008,1000
30.390199347588,1008,1000
30.399043347588,1008,1000
30.40994736137,1008,1000
30.419546343788,1008,1000
30.42994336137,1008,1000
30.43904336137,1008,1000
30.44904336137,1008,1000
30.45904336137,1008,1000
30.46904336137,1008,1000
30.479613357536,1008,1000
30.489043375152,1008,1000
30.4994153851,1008,1000
30.510155388985,1008,1000
30.519303398933,1008,1000
30.529043388985,1008,1000
30.539790388985,1008,1000
30.549043388985,1008,1000
30.559043388985,1008,1000
30.569043388985,1008,1000
30.579606388985,1008,1000
30.589043402818,1008,1000
30.600834188664,1008,1000
30.610101416676,1008,1000
30.619043416676,1008,1000
30.629303454239,1008,1000
30.639043416676,1008,1000
30.649043416676,1008,1000
30.659043416676,1008,1000
30.669043416676,1008,1000
30.679043416676,1008,1000
30.691205105018,1008,1000
30.700204509682,1008,1000
30.709043444428,1008,1000
30.719043444428,1008,1000
30.729043444428,1008,1000
30.740150444428,1008,1000
30.749043444428,1008,1000
30.759043444428,1008,1000
30.770825216452,1008,1000
30.779678444428,1008,1000
30.789591616582,1008,1000
30.799837416358,1008,1000
30.809043472243,1008,1000
30.819093744631,1008,1000
30.829717565249,1008,1000
30.839043472243,1008,1000
30.852935244294,1008,1000
30.859043472243,1008,1000
30.870416472243,1008,1000
30.879043472243,1008,1000
30.8900935511,1008,1000
30.899043486164,1008,1000
30.909970500081,1008,1000
30.919248713908,1008,1000
30.929043500081,1008,1000
30.939357500081,1008,1000
30.949043500081,1008,1000
30.961014272128,1008,1000
30.969043500081,1008,1000
30.979525699759,1008,1000
30.989943513998,1008,1000
30.999357662657,1008,1000
31.010101527978,1008,1000
31.020933527978,1008,1000
31.029043527978,1008,1000
31.039714527978,1008,1000
31.049043527978,1008,1000
31.059043527978,1008,1000
31.071580300088,1008,1000
31.081562690554,1008,1000
31.094364300088,1008,1000
31.100782681399,1008,1000
31.109043556177,1008,1000
31.119043556177,1008,1000
31.129227732733,1008,1000
31.139043556177,1008,1000
31.149804556177,1008,1000
31.159357556177,1008,1000
31.169043556177,1008,1000
31.179736556177,1008,1000
31.189043570396,1008,1000
31.200150570396,1008,1000
31.209043584847,1008,1000
31.219053979338,1008,1000
31.229043584847,1008,1000
31.241751357428,1008,1000
31.249043584847,1008,1000
31.259633584847,1008,1000
31.269276789602,1008,1000
31.279682584847,1008,1000
31.291066824278,1008,1000
31.299934599298,1008,1000
31.309043613746,1008,1000
31.320092613746,1008,1000
31.332453648648,1008,1000
31.339709613746,1008,1000
31.351166386324,1008,1000
31.359043613746,1008,1000
31.369043613746,1008,1000
31.379660613746,1008,1000
31.38928587607,1008,1000
31.39941938177,1008,1000
31.410915414658,1008,1000
31.419883904685,1008,1000
31.429312904685,1008,1000
31.440996414658,1008,1000
31.449043642361,1008,1000
31.459616939587,1008,1000
31.469600626401,1008,1000
31.479043642361,1008,1000
31.489043656528,1008,1000
31.499043656528,1008,1000
31.509334223552,1008,1000
31.519043670289,1008,1000
31.529909372638,1008,1000
31.539043670289,1008,1000
31.549043670289,1008,1000
31.560123670289,1008,1000
31.569921670289,1008,1000
31.579043670289,1008,1000
31.589641989156,1008,1000
31.601634469466,1008,1000
31.609637697693,1008,1000
31.619449718909,1008,1000
31.631472469466,1008,1000
31.639705697693,1008,1000
31.64948401656,1008,1000
31.66105501656,1008,1000
31.669777697693,1008,1000
31.680002697693,1008,1000
31.689671711336,1008,1000
31.699043711336,1008,1000
31.709975724858,1008,1000
31.72179749651,1008,1000
31.73078049651,1008,1000
31.741769724858,1008,1000
31.749043724858,1008,1000
31.763196641598,1008,1000
31.78100549651,1008,1000
31.782588641598,1008,1000
31.78904373838,1008,1000
31.799381111816,1008,1000
31.814654896868,1008,1000
31.81904375178,1008,1000
31.831274125216,1008,1000
31.83904375178,1008,1000
31.850221896868,1008,1000
31.85971475178,1008,1000
31.86991275178,1008,1000
31.88010175178,1008,1000
31.88904376518,1008,1000
31.899623741217,1008,1000
31.909043778456,1008,1000
31.919043778456,1008,1000
31.930389778456,1008,1000
31.940101229433,1008,1000
31.949327178814,1008,1000
31.960133178814,1008,1000
31.972391377254,1008,1000
31.979705778456,1008,1000
31.989043791732,1008,1000
31.999727791732,1008,1000
32.009043804884,1008,1000
32.022124953727,1008,1000
32.029569682895,1008,1000
32.040110804884,1008,1000
32.050825632276,1008,1000
32.059916632276,1008,1000
32.069111231918,1008,1000
32.079043804884,1008,1000
32.089349258346,1008,1000
32.099043818036,1008,1000
32.111247602218,1008,1000
32.119660831062,1008,1000
32.129690361865,1008,1000
32.139043831062,1008,1000
32.149304111916,1008,1000
32.160083831062,1008,1000
32.169876831062,1008,1000
32.180524831062,1008,1000
32.189043844088,1008,1000
32.199357844088,1008,1000
32.210024856987,1008,1000
32.219745856987,1008,1000
32.232625628016,1008,1000
32.239043856987,1008,1000
32.250247013307,1008,1000
32.260430336627,1008,1000
32.270965336627,1008,1000
32.279682856987,1008,1000
32.289043869886,1008,1000
32.301518653558,1008,1000
32.311311690358,1008,1000
32.320352882657,1008,1000
32.339614653558,1008,1000
32.340915653558,1008,1000
32.349889867862,1008,1000
32.359043882657,1008,1000
32.373314882657,1008,1000
32.379272651499,1008,1000
32.389709895428,1008,1000
32.402805247007,1008,1000
32.409929439306,1008,1000
32.419357908071,1008,1000
32.429043908071,1008,1000
32.440087424511,1008,1000
32.449930908071,1008,1000
32.460114908071,1008,1000
32.469921908071,1008,1000
32.479124452077,1008,1000
32.489849920714,1008,1000
32.50375402111,1008,1000
32.509628933226,1008,1000
32.519763933226,1008,1000
32.530843703868,1008,1000
32.540367489875,1008,1000
32.554538703868,1008,1000
32.560020489875,1008,1000
32.572089703868,1008,1000
32.580070502518,1008,1000
32.589043945738,1008,1000
32.602427105842,1008,1000
32.615078829776,1008,1000
32.61904395812,1008,1000
32.629782096573,1008,1000
32.64196795812,1008,1000
32.651467449019,1008,1000
32.65935795812,1008,1000
32.675053109216,1008,1000
32.68008395812,1008,1000
32.690869347712,1008,1000
32.699961970502,1008,1000
32.712337359962,1008,1000
32.721991753132,1008,1000
32.73489858945,1008,1000
32.739610982752,1008,1000
32.749043982752,1008,1000
32.759043982752,1008,1000
32.76968758945,1008,1000
32.781649753132,1008,1000
32.795716154842,1008,1000
32.799781995002,1008,1000
32.80904400712,1008,1000
32.81904400712,1008,1000
32.833447777368,1008,1000
32.840127978504,1008,1000
32.84904400712,1008,1000
32.86011500712,1008,1000
32.86904400712,1008,1000
32.882737777368,1008,1000
32.891292088764,1008,1000
32.900944031222,1008,1000
32.910270772682,1008,1000
32.921847801336,1008,1000
32.931833801336,1008,1000
32.940210942045,1008,1000
32.94957468692,1008,1000
32.959044031222,1008,1000
33.000027464466,1008,1000
33.001268938084,1008,1000
33.002028411702,1008,1000
33.009044055058,1008,1000
33.021320528676,1008,1000
33.03127482504,1008,1000
33.039044055058,1008,1000
33.049044055058,1008,1000
33.059044055058,1008,1000
33.07783282504,1008,1000
33.081747298658,1008,1000
33.093294653572,1008,1000
33.106138345522,1008,1000
33.11149125588,1008,1000
33.126617521046,1008,1000
33.129678782262,1008,1000
33.141050848472,1008,1000
33.151805848472,1008,1000
