X,frankfurt_urban.MA[0].idLayer/sequenceUpdateCa:vector
74.573610651021,1
75.073610651021,2
75.573610651021,3
103.193275402131,4
103.693275402131,5
104.193275402131,6
168.144751903412,7
233.276642855203,8
351.589831861849,9
