X,frankfurt_urban_n_vehicles_multi_radio.MA[0].tcp/rcvd seq
30.716873106551,7.67837e+06
30.727436348747,7.67837e+06
30.739525259711,7.67837e+06
30.742234318819,7.67837e+06
30.744461170675,7.67837e+06
30.759002434675,7.67837e+06
30.768791199855,7.67837e+06
30.769865552891,7.67837e+06
30.772095258963,7.67837e+06
30.773115611999,7.67837e+06
30.773712965035,7.67837e+06
30.774792318071,7.67837e+06
30.775389671107,7.67837e+06
30.775798024143,7.67837e+06
30.783224034712,7.67837e+06
30.784195387748,7.67837e+06
30.785319740784,7.67837e+06
30.78919009382,7.67837e+06
30.803870654026,7.67847e+06
30.80628576714,7.67847e+06
30.808346880254,7.67847e+06
30.808971251292,7.67847e+06
30.80957762233,7.67847e+06
30.810678993368,7.67847e+06
30.811168364406,7.67847e+06
30.811747735444,7.67847e+06
30.812336106482,7.67847e+06
30.814892219596,7.67847e+06
30.81797333271,7.67847e+06
30.819433074786,7.67847e+06
30.819922445824,7.67847e+06
30.820321816862,7.67847e+06
30.821646890638,7.67847e+06
30.823056632827,7.67847e+06
30.824502003865,7.67847e+06
30.842609302813,7.67857e+06
30.843743673851,7.67857e+06
30.845333415927,7.67857e+06
30.847803556503,7.67857e+06
30.850190927541,7.67857e+06
30.851015743393,7.67857e+06
30.856713227545,7.67857e+06
30.857238598583,7.67857e+06
30.860118711697,7.67857e+06
30.864220824811,7.67857e+06
30.865990640663,7.67857e+06
30.867164011701,7.67857e+06
30.871060124815,7.67857e+06
30.873710311705,7.67857e+06
30.875422682743,7.67857e+06
30.877668053781,7.67857e+06
30.879131424819,7.67857e+06
30.896801649991,7.67867e+06
30.898250021029,7.67867e+06
30.899832392067,7.67867e+06
30.901413170127,7.67867e+06
30.902361559157,7.67867e+06
30.905649929745,7.67867e+06
30.906625318775,7.67867e+06
30.907015707805,7.67867e+06
30.908571096835,7.67867e+06
30.909398485865,7.67867e+06
30.909995874895,7.67867e+06
30.912853041985,7.67867e+06
30.913369431015,7.67867e+06
30.914654961641,7.67867e+06
30.916471210883,7.67867e+06
30.917059599913,7.67867e+06
30.917614988943,7.67867e+06
30.932334305883,7.67877e+06
30.932967694913,7.67877e+06
30.937735000664,7.67877e+06
30.941112587021,7.67877e+06
30.951414699261,7.67877e+06
30.952886088291,7.67877e+06
30.953465477321,7.67877e+06
30.954044866351,7.67877e+06
30.954881255381,7.67877e+06
30.955469644411,7.67877e+06
30.957247033441,7.67877e+06
30.971207422471,7.67877e+06
30.971606811501,7.67877e+06
30.972150200531,7.67877e+06
30.974904589561,7.67877e+06
30.977032978591,7.67877e+06
30.977516367621,7.67877e+06
30.994735849843,7.67887e+06
30.995270238873,7.67887e+06
30.995786627903,7.67887e+06
30.998648794993,7.67887e+06
31.001400591105,7.67887e+06
31.002024998187,7.67887e+06
31.002424405269,7.67887e+06
31.003021812351,7.67887e+06
31.008447626515,7.67887e+06
31.017658476089,7.67887e+06
31.018156883171,7.67887e+06
31.019400741478,7.67887e+06
31.01981814856,7.67887e+06
31.023712654374,7.67887e+06
31.042717070584,7.67887e+06
32.033577154066,7.67887e+06
32.035076725848,7.67887e+06
32.050399239394,7.67897e+06
32.057036526522,7.67897e+06
32.057634098304,7.67897e+06
32.060601670086,7.67897e+06
32.076800102255,7.67897e+06
32.077379674037,7.67897e+06
32.079175245819,7.67897e+06
32.080982389383,7.67897e+06
32.081399961165,7.67897e+06
32.087535676511,7.67897e+06
32.094479963639,7.67897e+06
32.095365535421,7.67897e+06
32.095819107203,7.67897e+06
32.10933078145,7.67897e+06
32.111306368112,7.67897e+06
32.113641954774,7.67897e+06
32.114862541436,7.67897e+06
32.129582056008,7.67907e+06
32.139379373922,7.67907e+06
32.164361518512,7.67907e+06
32.175765676621,7.67907e+06
32.177301263283,7.67907e+06
32.179454849945,7.67907e+06
32.183932023269,7.67907e+06
32.184511609931,7.67907e+06
32.192769754521,7.67907e+06
32.194045341183,7.67907e+06
32.195272927845,7.67907e+06
32.197436899111,7.67907e+06
32.199197485773,7.67907e+06
32.202260680982,7.67907e+06
32.207404840162,7.67907e+06
32.207985212614,7.67907e+06
32.208558813866,7.67907e+06
32.22618779136,7.67917e+06
32.227087392612,7.67917e+06
32.228759595116,7.67917e+06
32.229605196368,7.67917e+06
32.238204398872,7.67917e+06
32.2396689568,7.67917e+06
32.27045596932,7.67917e+06
32.270846570572,7.67917e+06
32.27632897558,7.67917e+06
32.280215779336,7.67917e+06
32.282083380588,7.67917e+06
32.28254598184,7.67917e+06
32.284075583092,7.67917e+06
32.292676184344,7.67917e+06
32.293192785596,7.67917e+06
32.293727386848,7.67917e+06
32.2943369881,7.67917e+06
32.308742531562,7.67927e+06
32.310842147114,7.67927e+06
32.311277762666,7.67927e+06
32.314329378218,7.67927e+06
32.31685699377,7.67927e+06
32.322359149112,7.67927e+06
32.325725995768,7.67927e+06
32.334659073528,7.67927e+06
32.33567968908,7.67927e+06
32.339365535736,7.67927e+06
32.339756151288,7.67927e+06
32.34135676684,7.67927e+06
32.341774382392,7.67927e+06
32.343383983926,7.67927e+06
32.345030324768,7.67927e+06
32.348192608606,7.67927e+06
32.350213224158,7.67927e+06
32.366250287452,7.67937e+06
32.368625518556,7.67937e+06
32.369709134108,7.67937e+06
32.37055474966,7.67937e+06
32.372162980764,7.67937e+06
32.374483211868,7.67937e+06
32.37545882742,7.67937e+06
32.376997442972,7.67937e+06
32.377523058524,7.67937e+06
32.379501289628,7.67937e+06
32.38047690518,7.67937e+06
32.382549232004,7.67937e+06
32.383200847556,7.67937e+06
32.385066562111,7.67937e+06
32.389796735591,7.67937e+06
32.390908802343,7.67937e+06
32.392129417895,7.67937e+06
32.409602975487,7.67947e+06
32.419937012943,7.67947e+06
32.420390642625,7.67947e+06
32.421519272307,7.67947e+06
32.423839901989,7.67947e+06
32.430853791035,7.67947e+06
32.432338420717,7.67947e+06
32.436169939445,7.67947e+06
32.440526573798,7.67947e+06
32.44109720348,7.67947e+06
32.45195935189,7.67947e+06
32.452367981572,7.67947e+06
32.454495240936,7.67947e+06
32.459234428546,7.67947e+06
32.459895058228,7.67947e+06
