X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
211.841846848679,1
212.841846848679,2
214.841846848679,3
218.841846848679,4
226.841846848679,5
242.841846848679,6
274.841846848679,7
302.72456471345,1
303.72456471345,2
305.72456471345,3
309.72456471345,4
317.72456471345,5
333.72456471345,6
347.7187505399,1
348.7187505399,2
350.7187505399,3
354.7187505399,4
362.7187505399,5
378.7187505399,6
401.495270118535,1
402.495270118535,2
404.495270118535,3
408.495270118535,4
