X,frankfurt_urban_n_vehicles_mipv6.MA[3].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
201.008878850708,1
202.008878850708,2
204.008878850708,3
208.008878850708,4
216.008878850708,5
232.008878850708,6
264.008878850708,7
296.008878850708,8
297.815474014032,1
298.815474014032,2
300.815474014032,3
304.815474014032,4
312.815474014032,5
328.815474014032,6
338.158775684842,1
339.158775684842,2
341.158775684842,3
345.158775684842,4
353.158775684842,5
369.158775684842,6
400.495312289608,1
401.495312289608,2
403.495312289608,3
407.495312289608,4
