X,frankfurt_urban_n_vehicles_mipv6.MA[5].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
199.154982756962,1
200.154982756962,2
202.154982756962,3
206.154982756962,4
214.154982756962,5
230.154982756962,6
262.154982756962,7
294.154982756962,8
303.854160256709,1
304.854160256709,2
306.854160256709,3
310.854160256709,4
318.854160256709,5
334.854160256709,6
345.473618357457,1
346.473618357457,2
348.473618357457,3
352.473618357457,4
360.473618357457,5
376.473618357457,6
405.812067201392,1
406.812067201392,2
408.812067201392,3
