X,frankfurt_urban_n_vehicles_multi_radio.MA[0].udp/rcvdPk:vector(packetBytes),frankfurt_urban_n_vehicles_multi_radio.MA[0].udpApp[0]/rcvdPk:vector(packetBytes)
30.811386165679,1008,1000
30.818650974721,1008,1000
30.828650974721,1008,1000
30.838650974721,1008,1000
30.848650974721,1008,1000
30.868638974721,1008,1000
30.870762326413,1008,1000
30.879312974721,1008,1000
30.889645974721,1008,1000
30.898650974721,1008,1000
30.910496983748,1008,1000
30.918650983748,1008,1000
30.928650983748,1008,1000
30.939835727164,1008,1000
30.948650983748,1008,1000
30.962859983748,1008,1000
30.969519983748,1008,1000
30.979537983748,1008,1000
30.988650983748,1008,1000
30.998650983748,1008,1000
31.009366992777,1008,1000
31.018650992777,1008,1000
31.028650992777,1008,1000
31.038650992777,1008,1000
31.048650992777,1008,1000
31.059501992777,1008,1000
31.068650992777,1008,1000
31.078650992777,1008,1000
31.091009992777,1008,1000
31.098650992777,1008,1000
31.108651001662,1008,1000
31.120515001662,1008,1000
31.128651001662,1008,1000
31.140182001662,1008,1000
31.149511001662,1008,1000
31.158651001662,1008,1000
31.169727001662,1008,1000
31.179691001662,1008,1000
31.198022001662,1008,1000
31.202306415978,1008,1000
31.208651010404,1008,1000
31.218715482606,1008,1000
31.228651010404,1008,1000
31.238651010404,1008,1000
31.249691010404,1008,1000
31.258651010404,1008,1000
