X,frankfurt_urban_n_vehicles_mipv6.MA[2].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
172.050186612044,1
173.050186612044,2
175.050186612044,3
179.050186612044,4
187.050186612044,5
203.050186612044,6
235.050186612044,7
267.050186612044,8
299.050186612044,9
300.652022646997,1
301.652022646997,2
303.652022646997,3
307.652022646997,4
315.652022646997,5
331.652022646997,6
338.343266032531,1
339.343266032531,2
341.343266032531,3
345.343266032531,4
353.343266032531,5
368.660673714073,1
369.343266032531,6
369.660673714073,2
400.31606980568,3
