X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
195.33957146294,1
196.33957146294,2
198.33957146294,3
202.33957146294,4
210.33957146294,5
226.33957146294,6
258.33957146294,7
290.33957146294,8
299.243583187138,1
300.243583187138,2
302.243583187138,3
306.243583187138,4
314.243583187138,5
330.243583187138,6
340.88870860363,1
341.88870860363,2
343.88870860363,3
347.88870860363,4
355.88870860363,5
371.88870860363,6
373.41368929162,1
374.41368929162,2
403.88870860363,7
405.054878433866,3
