X,frankfurt_urban_n_vehicles.MA[4].idLayer/sequenceUpdateCa:vector
67.908813924801,1
68.408813924801,2
68.908813924801,3
69.408813924801,4
69.908813924801,5
70.408813924801,6
70.908813924801,7
71.408813924801,8
71.908813924801,9
72.408813924801,10
72.908813924801,11
73.408813924801,12
73.908813924801,13
74.408813924801,14
74.908813924801,15
75.408813924801,16
75.908813924801,17
76.408813924801,18
76.908813924801,19
77.408813924801,20
176.111730747795,21
295.573765617298,22
338.899758638214,23
339.399758638214,24
339.899758638214,25
340.399758638214,26
401.923222957186,27
