X,frankfurt_urban_n_vehicles.MA[0].tcpApp[0]/endToEndDelay:vector
106.983368407615,0.843915
107.722327947042,0.63896
108.457585848078,0.635258
109.195779449193,0.638194
109.933217428737,0.637438
110.671107771453,0.63789
111.409024846027,0.637917
112.14202842294,0.633004
112.879207732337,0.637179
113.613446054248,0.634238
114.349433955953,0.635988
115.090613220858,0.641179
115.825675526954,0.635062
116.561373752332,0.635698
117.298016968488,0.636643
118.034987657572,0.636971
118.774660678671,0.639673
119.512283754057,0.637623
120.250740833847,0.638457
120.986417551342,0.635677
121.721054690792,0.634637
122.458343802662,0.637289
123.1934009976,0.635057
123.92916245445,0.635761
124.667949520954,0.638787
125.402870723071,0.634921
126.136446197218,0.633575
126.871813659012,0.635367
127.608785688538,0.636972
128.343429190358,0.634644
129.0792803502,0.635851
129.815852255869,0.636572
130.550174278345,0.634322
131.28897203849,0.638798
132.02503987356,0.636068
132.764249371989,0.639209
133.503833749293,0.639584
134.236742320067,0.632909
134.976599515788,0.639857
135.710943483636,0.634344
136.448158758424,0.637215
137.187979395765,0.639821
137.925463538391,0.637484
138.666387906279,0.640924
139.419855149559,0.653467
140.162631847215,0.642777
140.902362900945,0.639731
141.641722470176,0.63936
142.383220766946,0.641498
143.12005132049,0.636831
143.860326172408,0.640275
144.606996205126,0.64667
145.349254766295,0.642259
146.091803790829,0.642549
146.844725750769,0.652922
147.613301995443,0.668576
148.367351369605,0.654049
149.20446942006,0.737118
150.162137663571,0.857668
150.928234699165,0.666097
151.709782640011,0.681548
152.485587303124,0.675805
153.263976442621,0.678389
154.087494047405,0.723518
155.153944616245,0.966451
156.011077564201,0.757133
156.827578676747,0.716501
157.804811242104,0.877233
158.979793403201,1.07498
160.35512113688,1.27533
161.543643270014,1.08852
163.208890300838,1.56525
164.754812313377,1.44592
166.076741195292,1.22193
168.557433107476,2.38069
169.532503576844,0.87507
170.606427388744,0.973924
171.806705521819,1.10028
173.019877928647,1.11317
174.091284750084,0.971407
175.318790550438,1.12751
176.440038611774,1.02125
177.706350532033,1.16631
179.510815425506,1.70446
181.758071090027,2.14726
198.281165689063,16.4231
199.025512851703,0.644347
199.764189703,0.638677
200.503273674978,0.639084
201.239906348695,0.636633
201.977252506572,0.637346
202.712515386381,0.635263
203.470282089713,0.657767
204.22174539121,0.651463
204.976196019254,0.654451
205.726143392958,0.649947
206.49061245796,0.664469
207.248794264842,0.658182
207.995677364874,0.646883
208.75222546136,0.656548
209.512568338696,0.660343
210.268242592271,0.655674
211.017881471122,0.649639
211.767978665264,0.650097
212.520277637165,0.652299
213.270650940594,0.650373
214.017743050777,0.647092
214.759399607512,0.641657
215.516866702396,0.657467
216.270416404635,0.65355
217.021961908733,0.651546
217.778121316742,0.656159
218.528181070607,0.65006
219.279931311741,0.65175
220.036360227518,0.656429
220.78958449575,0.653224
221.547022285432,0.657438
222.291388980949,0.644367
223.043723319478,0.652334
223.798665893853,0.654943
224.550478534296,0.651813
225.303739272387,0.653261
226.057068924878,0.65333
226.816391286764,0.659322
227.567102523214,0.650711
228.322528944737,0.655426
229.078270876939,0.655742
229.833850045545,0.655579
230.587129570268,0.65328
231.343880513459,0.656751
232.104951373142,0.661071
232.862914010684,0.657963
233.624818671632,0.661905
234.375357199188,0.650539
235.118669962318,0.643313
235.870272371289,0.651602
236.624401920569,0.65413
237.384257861672,0.659856
238.148587373788,0.66433
238.942811721137,0.694224
239.727529926673,0.684718
240.501120354756,0.67359
241.296118168176,0.694998
242.585185502521,1.18907
243.449023529533,0.763838
244.302741721236,0.753718
246.097672006154,1.69493
249.313778229205,3.11611
316.791876967164,67.3781
317.597600445505,0.705723
318.339660417014,0.64206
319.077453690726,0.637793
319.830619001307,0.653165
320.602402782728,0.671784
321.369809798666,0.667407
322.181026027675,0.711216
322.997808595272,0.716783
323.918766443723,0.820958
324.903533825577,0.884767
326.226042015054,1.22251
337.093235575605,10.7672
337.912769076484,0.719534
338.667095367218,0.654326
339.413905822779,0.64681
340.163828254528,0.649922
340.939988769666,0.676161
341.694672824522,0.654684
342.441433134035,0.64676
343.192492312357,0.651059
343.941576553355,0.649084
344.680609033264,0.639032
345.419761418895,0.639152
346.165956022677,0.646195
346.902804578578,0.636849
347.641882104446,0.639078
348.380513478622,0.638631
349.125581126898,0.645068
349.868504981992,0.642924
350.612449393282,0.643944
351.347483108469,0.635034
352.091566686834,0.644084
352.82617143906,0.634605
353.572514719585,0.646343
354.335448097246,0.662933
355.115316751586,0.679869
355.905743277093,0.690427
356.687004911961,0.681262
357.46996325892,0.682958
358.247178818499,0.677216
359.034742435938,0.687564
359.822171202626,0.687429
360.625165873416,0.702995
361.451570043913,0.726404
362.273013395377,0.721443
363.104374287863,0.731361
363.970914400286,0.76654
364.864430333641,0.793516
365.857993326117,0.893563
366.915724851485,0.957732
368.183126466858,1.1674
404.241222888744,35.9581
405.380004947423,1.03878
406.308825272773,0.82882
407.240078897869,0.831254
408.184830852621,0.844752
409.115383175737,0.830552
410.058113600212,0.84273
411.005600150607,0.847487
411.950349062562,0.844749
412.890913017667,0.840564
413.827189744838,0.836277
414.776235961404,0.849046
415.715599473962,0.839364
416.662516213446,0.846917
417.641815940643,0.8793
418.634868463439,0.893053
419.65869227407,0.923824
420.718502580074,0.95981
421.790905800846,0.972403
423.286916020853,1.39601
