X,frankfurt_urban_n_vehicles_mipv6.MA[4].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
205.879660467937,1
206.879660467937,2
208.879660467937,3
212.879660467937,4
220.879660467937,5
236.879660467937,6
268.879660467937,7
300.879660467937,8
300.947067065163,1
301.947067065163,2
303.947067065163,3
307.947067065163,4
315.947067065163,5
331.947067065163,6
341.683298474971,1
342.683298474971,2
344.683298474971,3
348.683298474971,4
356.683298474971,5
372.683298474971,6
