X,frankfurt_urban_n_vehicles_mipv6.MA[7].networkLayer.mipv6support.xMobileIPv6/statVectorBUtoHA:vector
203.805936378016,1
204.805936378016,2
206.805936378016,3
210.805936378016,4
218.805936378016,5
234.805936378016,6
266.805936378016,7
298.805936378016,8
306.970842231671,1
307.970842231671,2
309.970842231671,3
313.970842231671,4
321.970842231671,5
337.970842231671,6
344.715824515003,1
345.715824515003,2
347.715824515003,3
351.715824515003,4
359.715824515003,5
375.715824515003,6
